Date,Price,Open,High,Low,Vol.,Change %
Feb 07 2017,20090.29,20107.62,20155.35,20068.68,279.67,0.0019
Feb 06 2017,20052.42,20025.61,20094.95,20002.81,281.72,-0.0009
Feb 03 2017,20071.46,19964.21,20081.48,19964.21,344.22,0.0094
Feb 02 2017,19884.91,19858.34,19922.75,19831.09,347.22,-0.0003
Feb 01 2017,19890.94,19923.81,19967.73,19845.99,426.67,0.0014
Jan 31 2017,19864.09,19913.16,19918.17,19784.77,373.75,-0.0054
Jan 30 2017,19971.13,20028.62,20028.62,19870.39,317.28,-0.0061
Jan 27 2017,20093.78,20103.36,20115.97,20072.64,343.13,-0.0004
Jan 26 2017,20100.91,20076.25,20125.58,20067.53,356.73,0.0016
Jan 25 2017,20068.51,19994.48,20082,19994.48,372.24,0.0078
Jan 24 2017,19912.71,19794.68,19949.24,19786.71,374.46,0.0057
Jan 23 2017,19799.85,19794.79,19833.98,19732.36,326.69,-0.0014
Jan 20 2017,19827.25,19795.06,19843.94,19759.14,435.26,0.0048
Jan 19 2017,19732.4,19813.55,19824.14,19677.94,301.75,-0.0037
Jan 18 2017,19804.72,19822.73,19828.2,19739,279.76,-0.0011
Jan 17 2017,19826.77,19848.82,19882.99,19775.35,341.90,-0.003
Jan 13 2017,19885.73,19912.54,19952.03,19849.38,263.78,-0.0003
Jan 12 2017,19891,19926.21,19929.29,19770.47,306.29,-0.0032
Jan 11 2017,19954.28,19887.38,19973.42,19833.16,336.15,0.005
Jan 10 2017,19855.53,19876.35,19957.12,19836.03,299.41,-0.0016
Jan 09 2017,19887.38,19931.41,19943.78,19887.38,287.50,-0.0038
Jan 06 2017,19963.8,19906.96,19999.63,19834.08,277.70,0.0032
Jan 05 2017,19899.29,19924.56,19948.6,19811.12,269.92,-0.0021
Jan 04 2017,19942.16,19890.94,19956.14,19878.83,280.01,0.003
Jan 03 2017,19881.76,19872.86,19938.53,19775.93,339.18,0.006
Dec 30 2016,19762.6,19833.17,19852.55,19718.67,271.91,-0.0029
Dec 29 2016,19819.78,19835.46,19878.44,19788.94,172.04,-0.0007
Dec 28 2016,19833.68,19964.31,19981.11,19827.31,188.35,-0.0056
Dec 27 2016,19945.04,19943.46,19980.24,19939.8,158.54,0.0006
Dec 23 2016,19933.81,19908.61,19934.15,19899.06,158.26,0.0007
Dec 22 2016,19918.88,19922.68,19933.83,19882.19,258.29,-0.0012
Dec 21 2016,19941.96,19968.97,19986.56,19941.96,256.64,-0.0016
Dec 20 2016,19974.62,19920.59,19987.63,19920.42,284.08,0.0046
Dec 19 2016,19883.06,19836.66,19917.78,19832.95,302.31,0.002
Dec 16 2016,19843.41,19909.01,19923.17,19821,573.47,-0.0004
Dec 15 2016,19852.24,19811.5,19951.29,19811.5,357.35,0.003
Dec 14 2016,19792.53,19876.13,19966.43,19748.67,408.43,-0.006
Dec 13 2016,19911.21,19852.21,19953.75,19846.45,388.42,0.0058
Dec 12 2016,19796.43,19770.2,19824.59,19747.74,333.66,0.002
Dec 09 2016,19756.85,19631.35,19757.74,19623.19,334.47,0.0072
Dec 08 2016,19614.81,19559.94,19664.97,19527.83,324.57,0.0033
Dec 07 2016,19549.62,19241.99,19558.42,19229.83,385.20,0.0155
Dec 06 2016,19251.78,19219.91,19255.89,19184.74,284.96,0.0018
Dec 05 2016,19216.24,19244.35,19274.85,19186.73,317.80,0.0024
Dec 02 2016,19170.42,19161.25,19196.14,19141.18,84.92,-0.0011
Dec 01 2016,19191.93,19149.2,19214.3,19138.79,108.80,0.0036
Nov 30 2016,19123.58,19135.64,19225.29,19123.38,164.57,0.0001
Nov 29 2016,19121.6,19064.07,19144.4,19062.22,81.51,0.0012
Nov 28 2016,19097.9,19122.14,19138.72,19072.25,88.46,-0.0028
Nov 25 2016,19152.14,19093.72,19152.14,19093.72,45.89,0.0036
Nov 23 2016,19083.18,19015.52,19083.76,19000.38,77.88,0.0031
Nov 22 2016,19023.87,18970.39,19043.9,18962.82,85.31,0.0035
Nov 21 2016,18956.69,18898.68,18960.76,18883.1,80.52,0.0047
Nov 18 2016,18867.93,18905.33,18915.74,18853.83,109.88,-0.0019
Nov 17 2016,18903.82,18866.22,18904.03,18845.27,89.94,0.0019
Nov 16 2016,18868.14,18909.85,18909.85,18825.89,87.32,-0.0029
Nov 15 2016,18923.06,18858.21,18925.26,18806.06,100.66,0.0029
Nov 14 2016,18868.69,18876.77,18934.05,18815.75,112.25,0.0011
Nov 11 2016,18847.66,18781.65,18855.78,18736.96,107.30,0.0021
Nov 10 2016,18807.88,18603.14,18873.66,18603.14,164.39,0.0117
Nov 09 2016,18589.69,18317.26,18650.06,18252.55,173.11,0.014
Nov 08 2016,18332.74,18251.38,18400.5,18200.75,79.82,0.004
Nov 07 2016,18259.6,17994.64,18263.3,17994.64,93.45,0.0208
Nov 04 2016,17888.28,17928.35,17986.76,17883.56,97.76,-0.0024
Nov 03 2016,17930.67,17978.75,18006.96,17904.07,77.86,-0.0016
Nov 02 2016,17959.64,18017.72,18044.15,17931.89,88.61,-0.0043
Nov 01 2016,18037.1,18158.24,18177.01,17940.84,101.28,-0.0058
Oct 31 2016,18142.42,18176.6,18193.68,18130.58,110.08,-0.001
Oct 28 2016,18161.19,18193.79,18257.06,18094.97,107.85,-0.0005
Oct 27 2016,18169.68,18234.81,18253.2,18149.2,83.53,-0.0016
Oct 26 2016,18199.33,18103.8,18236.04,18062.3,86.34,0.0017
Oct 25 2016,18169.27,18206.52,18241.69,18151.7,83.19,-0.003
Oct 24 2016,18223.03,18197.14,18275.04,18191.18,88.55,0.0043
Oct 21 2016,18145.71,18152.63,18168.76,18049.77,117.82,-0.0009
Oct 20 2016,18162.35,18161.87,18249.05,18129.07,88.83,-0.0022
Oct 19 2016,18202.62,18178.21,18252.2,18169.25,88.04,0.0022
Oct 18 2016,18161.94,18145.06,18225.8,18129.45,74.80,0.0042
Oct 17 2016,18086.4,18135.85,18162.28,18063.02,75.96,-0.0029
Oct 14 2016,18138.38,18177.35,18261.11,18138.38,87.05,0.0022
Oct 13 2016,18098.94,18088.32,18137.7,17959.95,83.16,-0.0025
Oct 12 2016,18144.2,18132.63,18193.96,18082.09,72.23,0.0009
Oct 11 2016,18128.66,18308.43,18312.33,18061.96,88.61,-0.0109
Oct 10 2016,18329.04,18282.95,18399.96,18282.95,72.11,0.0049
Oct 07 2016,18240.49,18295.35,18319.73,18149.35,82.68,-0.0015
Oct 06 2016,18268.5,18280.42,18288.12,18162.97,78.66,-0.0007
Oct 05 2016,18281.03,18205.5,18315.82,18205.5,76.19,0.0062
Oct 04 2016,18168.45,18267.68,18313.77,18116.26,79.71,-0.0047
Oct 03 2016,18253.85,18279.6,18279.8,18203.75,68.52,-0.003
Sep 30 2016,18308.15,18181.8,18369.62,18181.8,135.47,0.0091
Sep 29 2016,18143.45,18322.88,18366.23,18091.64,95.88,-0.0107
Sep 28 2016,18339.24,18240.22,18349.86,18179.34,97.65,0.0061
Sep 27 2016,18228.3,18099.21,18238.1,18052.16,84.13,0.0074
Sep 26 2016,18094.83,18217.76,18217.76,18083.32,95.51,-0.0091
Sep 23 2016,18261.45,18377.36,18383.76,18254.84,87.18,-0.0071
Sep 22 2016,18392.46,18343.76,18449.88,18343.76,73.03,0.0054
Sep 21 2016,18293.7,18164.96,18307.43,18121.57,94.10,0.009
Sep 20 2016,18129.96,18175.36,18227.21,18128.8,72.46,0.0005
Sep 19 2016,18120.17,18154.82,18254.88,18093.05,78.09,-0.0002
Sep 16 2016,18123.8,18217.21,18217.21,18070.21,278.54,-0.0049
Sep 15 2016,18212.48,18024.91,18250.11,18015.49,99.56,0.0099
Sep 14 2016,18034.77,18073.39,18163.48,17992.21,103.36,-0.0018
Sep 13 2016,18066.75,18262.99,18262.99,18028.06,102.83,-0.0141
Sep 12 2016,18325.07,18028.95,18358.69,17994.84,103.26,0.0132
Sep 09 2016,18085.45,18404.17,18404.17,18085.45,120.67,-0.0213
Sep 08 2016,18479.91,18486.69,18506.24,18446.69,79.06,-0.0025
Sep 07 2016,18526.14,18527.71,18536.89,18474.77,67.57,-0.0006
Sep 06 2016,18538.12,18493.4,18551.54,18450.32,83.71,0.0025
Sep 02 2016,18491.96,18466.01,18544.76,18439.1,74.35,0.0039
Sep 01 2016,18419.3,18396.57,18430.05,18295.48,74.78,0.001
Aug 31 2016,18400.88,18436.7,18439.68,18333.56,98.25,-0.0029
Aug 30 2016,18454.3,18491.28,18514.29,18408.52,68.92,-0.0026
Aug 29 2016,18502.99,18421.29,18523.09,18419.92,64.48,0.0058
Aug 26 2016,18395.4,18467.92,18572.09,18335.34,78.73,-0.0029
Aug 25 2016,18448.41,18471.21,18497.68,18431.46,64.48,-0.0018
Aug 24 2016,18481.48,18537.5,18539.15,18448.27,72.27,-0.0035
Aug 23 2016,18547.3,18568.94,18631.6,18545.52,73.99,0.001
Aug 22 2016,18529.42,18535.86,18570.92,18466.86,73.45,-0.0012
Aug 19 2016,18552.57,18585.17,18585.17,18491.24,93.17,-0.0024
Aug 18 2016,18597.7,18566.54,18600.82,18533.29,70.74,0.0013
Aug 17 2016,18573.94,18537.09,18582.35,18468.68,71.00,0.0012
Aug 16 2016,18552.02,18614.48,18614.86,18550.65,67.57,-0.0045
Aug 15 2016,18636.05,18588.59,18668.44,18588.59,62.35,0.0032
Aug 12 2016,18576.47,18595.65,18606.06,18535.86,61.58,-0.002
Aug 11 2016,18613.52,18519.08,18638.34,18519.08,71.47,0.0064
Aug 10 2016,18495.66,18541.48,18561.75,18468.78,62.78,-0.002
Aug 09 2016,18533.05,18538.05,18585.32,18507.75,60.09,0.0002
Aug 08 2016,18529.29,18540.65,18569.31,18502.03,71.81,-0.0008
Aug 05 2016,18543.53,18402.8,18543.53,18402.8,92.42,0.0104
Aug 04 2016,18352.05,18351.43,18397.87,18325.17,64.50,-0.0002
Aug 03 2016,18355,18313.08,18355,18283.23,78.55,0.0023
Aug 02 2016,18313.77,18401.15,18403.65,18247.79,89.68,-0.0049
Aug 01 2016,18404.51,18434.5,18467.03,18355.75,83.47,-0.0015
Jul 29 2016,18432.24,18442.52,18466.55,18371.12,111.55,-0.0013
Jul 28 2016,18456.35,18461.01,18483.26,18368.82,85.75,-0.0009
Jul 27 2016,18472.17,18473.27,18542.39,18430.94,111.37,-0.0001
Jul 26 2016,18473.75,18497.37,18522.47,18387.22,85.37,-0.001
Jul 25 2016,18493.06,18554.49,18555.69,18452.62,76.81,-0.0042
Jul 22 2016,18570.85,18524.15,18571.3,18491.59,87.71,0.0029
Jul 21 2016,18517.23,18589.96,18590.44,18469.67,86.80,-0.0042
Jul 20 2016,18595.03,18582.7,18622.01,18555.65,93.23,0.0019
Jul 19 2016,18559.01,18503.12,18562.53,18495.11,85.84,0.0014
Jul 18 2016,18533.05,18521.55,18556.13,18489.84,75.54,0.0009
Jul 15 2016,18516.55,18508.88,18557.43,18471.62,123.69,0.0005
Jul 14 2016,18506.41,18414.3,18537.57,18414.3,87.05,0.0073
Jul 13 2016,18372.12,18356.78,18390.16,18315.76,80.92,0.0013
Jul 12 2016,18347.67,18259.12,18371.95,18259.12,90.21,0.0066
Jul 11 2016,18226.93,18161.53,18283.9,18161.53,80.88,0.0044
Jul 08 2016,18146.74,17971.22,18166.77,17971.22,93.46,0.014
Jul 07 2016,17895.88,17924.24,17984.95,17816.65,81.58,-0.0013
Jul 06 2016,17918.62,17807.47,17926.91,17713.45,93.00,0.0044
Jul 05 2016,17840.62,17904.45,17904.45,17785.28,103.67,-0.0061
Jul 01 2016,17949.37,17924.24,18002.38,17916.91,82.16,0.0011
Jun 30 2016,17929.99,17712.76,17930.61,17711.8,133.03,0.0133
Jun 29 2016,17694.68,17456.02,17704.51,17456.02,106.38,0.0164
Jun 28 2016,17409.72,17190.51,17409.72,17190.51,112.19,0.0157
Jun 27 2016,17140.24,17355.21,17355.21,17063.08,138.74,-0.015
Jun 24 2016,17400.75,17946.63,17946.63,17356.34,239.00,-0.0339
Jun 23 2016,18011.07,17844.11,18011.07,17844.11,98.11,0.0129
Jun 22 2016,17780.83,17832.67,17920.16,17770.36,89.44,-0.0027
Jun 21 2016,17829.73,17827.33,17877.84,17799.8,85.14,0.0014
Jun 20 2016,17804.87,17736.87,17946.36,17736.87,99.38,0.0073
Jun 17 2016,17675.16,17733.44,17733.44,17602.78,248.68,-0.0033
Jun 16 2016,17733.1,17602.23,17754.91,17471.29,91.95,0.0053
Jun 15 2016,17640.17,17703.65,17762.96,17629.01,94.13,-0.002
Jun 14 2016,17674.82,17710.77,17733.92,17595.79,93.74,-0.0033
Jun 13 2016,17732.48,17830.5,17893.28,17731.35,101.69,-0.0074
Jun 10 2016,17865.34,17938.82,17938.82,17812.34,90.54,-0.0067
Jun 09 2016,17985.19,17969.98,18005.22,17915.88,69.69,-0.0011
Jun 08 2016,18005.05,17931.91,18016,17931.91,71.26,0.0037
Jun 07 2016,17938.28,17936.22,18003.23,17936.22,78.75,0.001
Jun 06 2016,17920.33,17825.69,17949.68,17822.81,71.87,0.0064
Jun 03 2016,17807.06,17799.8,17833.17,17689.68,82.28,-0.0018
Jun 02 2016,17838.56,17789.05,17838.56,17703.55,75.56,0.0027
Jun 01 2016,17789.67,17754.55,17809.18,17664.79,78.53,0.0001
May 31 2016,17787.2,17891.5,17899.24,17724.03,147.39,-0.0048
May 27 2016,17873.22,17826.85,17873.22,17824.73,73.19,0.0025
May 26 2016,17828.29,17859.52,17888.66,17803.82,68.94,-0.0013
May 25 2016,17851.51,17735.09,17891.71,17735.09,79.18,0.0082
May 24 2016,17706.05,17525.19,17742.59,17525.19,86.48,0.0122
May 23 2016,17492.93,17507.04,17550.7,17480.05,87.79,-0.0005
May 20 2016,17500.94,17437.32,17571.75,17437.32,112.00,0.0038
May 19 2016,17435.4,17514.16,17514.16,17331.07,95.53,-0.0052
May 18 2016,17526.62,17501.28,17636.22,17418.21,79.12,-0.0002
May 17 2016,17529.98,17701.46,17701.46,17469.92,103.26,-0.0102
May 16 2016,17710.71,17531.76,17755.8,17531.76,88.44,0.01
May 13 2016,17535.32,17711.12,17734.74,17512.48,86.65,-0.0105
May 12 2016,17720.5,17722.01,17798.19,17625.38,88.57,0.0005
May 11 2016,17711.12,17919.03,17919.03,17711.05,87.39,-0.0121
May 10 2016,17928.35,17726.66,17934.61,17726.66,75.79,0.0126
May 09 2016,17705.91,17743.85,17783.16,17668.38,85.59,-0.002
May 06 2016,17740.63,17650.3,17744.54,17580.38,80.02,0.0045
May 05 2016,17660.71,17664.48,17736.11,17615.82,81.53,0.0005
May 04 2016,17651.26,17735.02,17738.06,17609.01,95.02,-0.0056
May 03 2016,17750.91,17870.75,17870.75,17670.88,97.07,-0.0078
May 02 2016,17891.16,17783.78,17912.35,17773.71,80.10,0.0066
Apr 29 2016,17773.64,17813.09,17814.83,17651.98,136.67,-0.0032
Apr 28 2016,17830.76,18023.88,18035.73,17796.55,100.92,-0.0117
Apr 27 2016,18041.55,17996.14,18084.66,17920.26,109.09,0.0028
Apr 26 2016,17990.32,17987.38,18043.77,17934.17,92.57,0.0007
Apr 25 2016,17977.24,17990.94,17990.94,17855.55,83.77,-0.0015
Apr 22 2016,18003.75,17985.05,18026.85,17909.89,134.12,0.0012
Apr 21 2016,17982.52,18092.84,18107.29,17963.89,102.72,-0.0063
Apr 20 2016,18096.27,18059.49,18167.63,18031.21,100.21,0.0024
Apr 19 2016,18053.6,18012.1,18103.46,17984.43,89.82,0.0027
Apr 18 2016,18004.16,17890.2,18009.53,17848.22,89.39,0.006
Apr 15 2016,17897.46,17925.95,17937.65,17867.41,118.16,-0.0016
Apr 14 2016,17926.43,17912.25,17962.14,17885.44,84.51,0.001
Apr 13 2016,17908.28,17741.66,17918.35,17741.66,91.71,0.0106
Apr 12 2016,17721.25,17571.34,17744.43,17553.57,81.02,0.0094
Apr 11 2016,17556.41,17586.48,17731.63,17555.9,107.10,-0.0012
Apr 08 2016,17576.96,17555.39,17694.51,17528.16,79.99,0.002
Apr 07 2016,17541.96,17687.28,17687.28,17484.23,90.12,-0.0098
Apr 06 2016,17716.05,17605.45,17723.55,17542.54,99.41,0.0064
Apr 05 2016,17603.32,17718.03,17718.03,17579.56,115.23,-0.0075
Apr 04 2016,17737,17799.39,17806.38,17710.67,85.23,-0.0031
Apr 01 2016,17792.75,17661.74,17811.48,17568.02,104.89,0.0061
Mar 31 2016,17685.09,17716.05,17755.7,17669.72,102.60,-0.0018
Mar 30 2016,17716.66,17652.36,17790.11,17652.36,79.33,0.0047
Mar 29 2016,17633.11,17512.58,17642.81,17434.27,86.16,0.0056
Mar 28 2016,17535.39,17526.08,17583.81,17493.03,70.46,0.0011
Mar 24 2016,17515.73,17485.33,17517.14,17399.01,84.10,0.0008
Mar 23 2016,17502.59,17588.81,17588.81,17486.27,84.24,-0.0045
Mar 22 2016,17582.57,17602.71,17648.94,17540.42,95.45,-0.0023
Mar 21 2016,17623.87,17589.7,17644.97,17551.28,84.41,0.0012
Mar 18 2016,17602.3,17481.49,17620.58,17481.49,321.23,0.0069
Mar 17 2016,17481.49,17321.38,17529.01,17297.65,117.99,0.009
Mar 16 2016,17325.76,17249.34,17379.18,17204.07,118.71,0.0043
Mar 15 2016,17251.53,17217.15,17251.7,17120.35,92.83,0.0013
Mar 14 2016,17229.13,17207.49,17275.07,17161.16,96.35,0.0009
Mar 11 2016,17213.31,17014.99,17220.09,17014.99,123.43,0.0128
Mar 10 2016,16995.13,17006.05,17130.11,16821.86,117.57,-0.0003
Mar 09 2016,17000.36,16969.17,17048.5,16947.94,116.69,0.0021
Mar 08 2016,16964.1,17050.67,17072.79,16921.51,108.38,-0.0064
Mar 07 2016,17073.95,16991.29,17099.25,16940.48,100.29,0.004
Mar 04 2016,17006.77,16945,17062.38,16898.84,106.91,0.0037
Mar 03 2016,16943.9,16896.17,16944.31,16820.73,91.11,0.0026
Mar 02 2016,16899.32,16851.17,16900.17,16766.32,104.47,0.002
Mar 01 2016,16865.08,16545.67,16865.56,16545.67,105.05,0.0211
Feb 29 2016,16516.5,16634.15,16726.12,16510.4,126.22,-0.0074
Feb 26 2016,16639.97,16712.7,16795.98,16623.91,98.48,-0.0034
Feb 25 2016,16697.29,16504.38,16697.98,16458.42,94.12,0.0129
Feb 24 2016,16484.99,16418.84,16507.39,16165.86,93.62,0.0032
Feb 23 2016,16431.78,16610.39,16610.39,16403.53,98.17,-0.0114
Feb 22 2016,16620.66,16417.13,16664.24,16417.13,102.24,0.014
Feb 19 2016,16391.99,16410.96,16410.96,16278,134.34,-0.0013
Feb 18 2016,16413.43,16483.76,16511.84,16390.43,104.95,-0.0025
Feb 17 2016,16453.83,16217.98,16486.12,16217.98,124.09,0.0159
Feb 16 2016,16196.41,16012.39,16196.41,16012.39,142.03,0.0139
Feb 12 2016,15973.84,15691.62,15974.04,15691.62,132.55,0.02
Feb 11 2016,15660.18,15897.82,15897.82,15503.01,172.07,-0.016
Feb 10 2016,15914.74,16035.61,16201.89,15899.91,122.29,-0.0062
Feb 09 2016,16014.38,16005.41,16136.62,15881.11,127.74,-0.0008
Feb 08 2016,16027.05,16147.51,16147.51,15803.55,165.88,-0.011
Feb 05 2016,16204.97,16417.95,16423.63,16129.81,139.01,-0.0129
Feb 04 2016,16416.58,16329.67,16485.84,16266.16,131.49,0.0049
Feb 03 2016,16336.66,16186.2,16381.69,15960.45,141.87,0.0113
Feb 02 2016,16153.54,16420.21,16420.21,16108.44,126.21,-0.018
Feb 01 2016,16449.18,16453.63,16510.98,16299.47,114.45,-0.001
Jan 29 2016,16466.3,16090.26,16466.3,16090.26,217.94,0.0247
Jan 28 2016,16069.64,15960.28,16102.14,15863.72,130.12,0.0079
Jan 27 2016,15944.46,16168.74,16235.03,15878.3,138.35,-0.0138
Jan 26 2016,16167.23,15893.16,16185.79,15893.16,118.21,0.0178
Jan 25 2016,15885.22,16086.46,16086.46,15880.15,123.25,-0.0129
Jan 22 2016,16093.51,15921.1,16136.79,15921.1,145.86,0.0133
Jan 21 2016,15882.68,15768.87,16038.59,15704.66,145.14,0.0074
Jan 20 2016,15766.74,15989.45,15989.45,15450.56,191.87,-0.0156
Jan 19 2016,16016.02,16009.45,16171.96,15900.25,144.36,0.0017
Jan 15 2016,15988.08,16354.33,16354.33,15842.11,239.22,-0.0239
Jan 14 2016,16379.05,16159.01,16482.05,16075.12,158.82,0.0141
Jan 13 2016,16151.41,16526.63,16593.51,16123.2,153.52,-0.0221
Jan 12 2016,16516.22,16419.11,16591.35,16322.07,117.48,0.0072
Jan 11 2016,16398.57,16358.71,16461.85,16232.03,127.80,0.0032
Jan 08 2016,16346.45,16519.17,16651.89,16314.57,141.85,-0.0102
Jan 07 2016,16514.1,16888.36,16888.36,16463.63,176.24,-0.0232
Jan 06 2016,16906.51,17154.83,17154.83,16817.62,120.25,-0.0147
Jan 05 2016,17158.66,17147.5,17195.84,17038.61,105.75,0.0006
Jan 04 2016,17148.94,17405.48,17405.48,16957.63,148.06,-0.0158
Dec 31 2015,17425.03,17590.66,17590.66,17421.16,93.69,-0.0102
Dec 30 2015,17603.87,17711.94,17714.13,17588.87,59.76,-0.0066
Dec 29 2015,17720.98,17547.37,17750.02,17547.37,69.86,0.011
Dec 28 2015,17528.27,17535.66,17536.9,17437.34,59.77,-0.0014
Dec 24 2015,17552.17,17593.26,17606.34,17543.95,40.35,-0.0029
Dec 23 2015,17602.61,17427.63,17607.92,17427.63,92.82,0.0106
Dec 22 2015,17417.27,17253.55,17451.11,17242.86,91.57,0.0096
Dec 21 2015,17251.62,17154.94,17272.36,17116.73,114.91,0.0072
Dec 18 2015,17128.55,17495.04,17496.58,17124.31,344.56,-0.021
Dec 17 2015,17495.84,17756.54,17796.76,17493.5,115.78,-0.0143
Dec 16 2015,17749.09,17530.85,17784.36,17483.68,123.79,0.0128
Dec 15 2015,17524.91,17374.78,17627.63,17341.18,123.43,0.009
Dec 14 2015,17368.5,17277.11,17378.02,17138.47,142.54,0.006
Dec 11 2015,17265.21,17574.75,17574.75,17230.5,134.51,-0.0176
Dec 10 2015,17574.75,17493.17,17697.74,17474.66,107.31,0.0047
Dec 09 2015,17492.3,17558.18,17767.69,17403.51,122.02,-0.0043
Dec 08 2015,17568,17703.99,17703.99,17485.39,113.72,-0.0092
Dec 07 2015,17730.51,17845.49,17845.49,17639.25,99.67,-0.0066
Dec 04 2015,17847.63,17482.68,17866.47,17482.68,137.65,0.0212
Dec 03 2015,17477.67,17741.57,17780.59,17425.56,126.99,-0.0142
Dec 02 2015,17729.68,17883.14,17901.58,17708.2,102.86,-0.0089
Dec 01 2015,17888.35,17719.72,17895.5,17719.72,103.88,0.0095
Nov 30 2015,17719.92,17802.84,17837.24,17719.79,155.56,-0.0044
Nov 27 2015,17798.49,17806.04,17830.36,17749.32,46.82,-0.0008
Nov 25 2015,17813.39,17820.81,17854.92,17801.83,82.54,0.0001
Nov 24 2015,17812.19,17770.9,17862.6,17683.51,127.17,0.0011
Nov 23 2015,17792.68,17823.61,17868.18,17751.53,134.68,-0.0017
Nov 20 2015,17823.81,17732.75,17914.34,17732.75,153.14,0.0051
Nov 19 2015,17732.75,17739.83,17772.97,17681.98,114.63,-0.0002
Nov 18 2015,17737.16,17485.49,17752.16,17485.49,106.81,0.0142
Nov 17 2015,17489.5,17486.99,17599.33,17451.41,167.19,0.0004
Nov 16 2015,17483.01,17229.94,17483.01,17210.43,137.59,0.0138
Nov 13 2015,17245.24,17439.25,17439.25,17238.89,134.64,-0.0116
Nov 12 2015,17448.07,17691.93,17691.93,17443.5,113.66,-0.0144
Nov 11 2015,17702.22,17769.5,17807.18,17696.91,95.23,-0.0032
Nov 10 2015,17758.21,17724.13,17768.66,17657.72,108.64,0.0016
Nov 09 2015,17730.48,17900.78,17900.78,17667.78,121.21,-0.01
Nov 06 2015,17910.33,17855.22,17912.04,17768.6,107.45,0.0026
Nov 05 2015,17863.43,17871.25,17929.51,17779.19,98.91,-0.0002
Nov 04 2015,17867.58,17929.58,17964.12,17828.83,99.89,-0.0028
Nov 03 2015,17918.15,17819.74,17977.85,17796.02,92.29,0.005
Nov 02 2015,17828.76,17672.62,17845.9,17655.02,100.84,0.0094
Oct 30 2015,17663.54,17756.6,17799.96,17662.87,149.25,-0.0052
Oct 29 2015,17755.8,17771.5,17786,17684.72,90.30,-0.0013
Oct 28 2015,17779.52,17586.69,17779.95,17556.71,115.63,0.0113
Oct 27 2015,17581.43,17608.89,17635.18,17540.57,115.18,-0.0024
Oct 26 2015,17623.05,17649.57,17660.7,17602.51,116.66,-0.0013
Oct 23 2015,17646.7,17525.11,17679.37,17525.11,158.09,0.009
Oct 22 2015,17489.16,17180.88,17505.18,17180.88,152.42,0.0187
Oct 21 2015,17168.61,17225.93,17314.99,17153.13,107.10,-0.0028
Oct 20 2015,17217.11,17228.47,17264.88,17147.99,106.67,-0.0008
Oct 19 2015,17230.54,17209.43,17235.95,17129.19,118.43,0.0008
Oct 16 2015,17215.97,17141.75,17220.02,17107.35,145.88,0.0043
Oct 15 2015,17141.75,16944.86,17144.42,16933.57,122.96,0.0128
Oct 14 2015,16924.75,17079.08,17111.38,16887.67,120.11,-0.0092
Oct 13 2015,17081.89,17113.55,17172.81,17034.45,99.40,-0.0029
Oct 12 2015,17131.86,17082.29,17139.21,17064.58,72.50,0.0028
Oct 09 2015,17084.49,17054.69,17110.88,17027.23,103.73,0.002
Oct 08 2015,17050.75,16904.17,17081.28,16859.34,100.73,0.0082
Oct 07 2015,16912.29,16805.42,16963.3,16765,115.69,0.0073
Oct 06 2015,16790.19,16774.02,16865.09,16746.03,120.01,0.0008
Oct 05 2015,16776.43,16502.1,16798.37,16502.1,127.66,0.0185
Oct 02 2015,16472.37,16258.25,16472.77,16013.66,136.89,0.0123
Oct 01 2015,16272.01,16278.62,16348.87,16073.82,111.42,-0.0008
Sep 30 2015,16284.7,16057.08,16297.6,16057.08,145.74,0.0147
Sep 29 2015,16049.13,16001.76,16118.89,15942.37,121.16,0.003
Sep 28 2015,16001.89,16313.26,16313.26,15981.85,139.93,-0.0192
Sep 25 2015,16314.67,16205.07,16465.23,16205.07,130.79,0.007
Sep 24 2015,16201.32,16257.11,16257.11,16016.36,122.22,-0.0048
Sep 23 2015,16279.89,16332.81,16355.29,16211.98,86.03,-0.0031
Sep 22 2015,16330.47,16477.45,16477.45,16221.73,119.01,-0.0109
Sep 21 2015,16510.19,16406.1,16578.6,16391.88,90.73,0.0077
Sep 18 2015,16384.58,16674.74,16674.74,16343.76,341.71,-0.0174
Sep 17 2015,16674.74,16738.08,16933.43,16639.93,129.60,-0.0039
Sep 16 2015,16739.95,16599.51,16755.98,16593.9,99.62,0.0084
Sep 15 2015,16599.85,16382.58,16644.11,16382.58,93.05,0.014
Sep 14 2015,16370.96,16450.86,16450.86,16330.87,92.66,-0.0038
Sep 11 2015,16433.09,16330.4,16434.76,16244.65,104.63,0.0063
Sep 10 2015,16330.4,16252.57,16441.94,16212.08,122.69,0.0047
Sep 09 2015,16253.57,16505.04,16664.65,16220.1,118.79,-0.0145
Sep 08 2015,16492.68,16109.93,16503.41,16109.93,123.87,0.0242
Sep 04 2015,16102.38,16371.76,16371.76,16026.61,127.27,-0.0166
Sep 03 2015,16374.76,16364.34,16550.07,16317.31,109.73,0.0014
Sep 02 2015,16351.38,16058.35,16352.58,16058.35,133.48,0.0182
Sep 01 2015,16058.35,16528.03,16528.03,15979.95,171.39,-0.0284
Aug 31 2015,16528.03,16632.02,16632.02,16444.05,141.44,-0.0069
Aug 28 2015,16643.01,16649.42,16669.97,16535.18,131.79,-0.0007
Aug 27 2015,16654.77,16285.51,16666.69,16285.51,171.98,0.0227
Aug 26 2015,16285.51,15676.26,16303.75,15676.26,208.42,0.0395
